id,unique_key,Entry Date,Faculty,Publication Type,Year,Title,Role,Affiliation,Status,Reference,Theme,source,last_modified
54,4f6c6100954b674074bbc46c652ccb2b,2024-11-15 00:00:00,Sadia Muzaffar Bhutta,Book Chapter,2024.0,"Transforming Teaching Learning With Chatbots in Higher Education: Quest, Opportunities and Challenges for Quality Enhancement.",Secondary Author,IED,Published,"Ahmad, S., Ahmed, A., Bhutta, S.M. and Ansari, A.N. (2024), ""Transforming Teaching Learning With Chatbots in Higher Education: Quest, Opportunities and Challenges for Quality Enhancement"", Lytras, M.D., Alkhaldi, A., Malik, S., Serban, A.C. and Aldosemani, T. (Ed.) The Evolution of Artificial Intelligence in Higher Education (Emerald Studies in Active and Transformative Learning in Higher Education), Emerald Publishing Limited, Leeds, pp. 111-127. https://doi.org/10.1108/978-1-83549-486-820241007",,csv,2025-08-15T06:24:19+00:00
55,d145df491141996715a4c4e991f61b5f,2024-11-15 00:00:00,Aisha Naz Ansari,Book Chapter,2024.0,"Transforming Teaching Learning With Chatbots in Higher Education: Quest, Opportunities and Challenges for Quality Enhancement.",Secondary Author,Alumni/Student,Published,"Ahmad, S., Ahmed, A., Bhutta, S.M. and Ansari, A.N. (2024), ""Transforming Teaching Learning With Chatbots in Higher Education: Quest, Opportunities and Challenges for Quality Enhancement"", Lytras, M.D., Alkhaldi, A., Malik, S., Serban, A.C. and Aldosemani, T. (Ed.) The Evolution of Artificial Intelligence in Higher Education (Emerald Studies in Active and Transformative Learning in Higher Education), Emerald Publishing Limited, Leeds, pp. 111-127. https://doi.org/10.1108/978-1-83549-486-820241007",,csv,2025-08-15T06:24:19+00:00
56,698928f7d96f641bcce2a102d5171d2f,2024-11-15 00:00:00,Afaq Ahmed,Book Chapter,2024.0,"Transforming Teaching Learning With Chatbots in Higher Education: Quest, Opportunities and Challenges for Quality Enhancement.",Secondary Author,Alumni/Student,Published,"Ahmad, S., Ahmed, A., Bhutta, S.M. and Ansari, A.N. (2024), ""Transforming Teaching Learning With Chatbots in Higher Education: Quest, Opportunities and Challenges for Quality Enhancement"", Lytras, M.D., Alkhaldi, A., Malik, S., Serban, A.C. and Aldosemani, T. (Ed.) The Evolution of Artificial Intelligence in Higher Education (Emerald Studies in Active and Transformative Learning in Higher Education), Emerald Publishing Limited, Leeds, pp. 111-127. https://doi.org/10.1108/978-1-83549-486-820241007",,csv,2025-08-15T06:24:19+00:00
57,e72654e815a6fae089b1329114c29be7,2024-11-14 00:00:00,Ali Gohar Qazi,Article,2024.0,Conceptualising a data analytics framework to support targeted teacher professional development,Main Author,Alumni/Student,Published,"Qazi, A. G., & Pachler, N. (2024). Conceptualising a data analytics framework to support targeted teacher professional development. Professional Development in Education, 1–24. https://doi.org/10.1080/19415257.2024.2422066",,csv,2025-08-15T06:24:19+00:00
58,6e1ac2e793620771e3b58c26ace719b8,2024-11-14 00:00:00,Norbert Pachler,Article,2024.0,Conceptualising a data analytics framework to support targeted teacher professional development,Secondary Author,External,Published,"Qazi, A. G., & Pachler, N. (2024). Conceptualising a data analytics framework to support targeted teacher professional development. Professional Development in Education, 1–24. https://doi.org/10.1080/19415257.2024.2422066",,csv,2025-08-15T06:24:19+00:00
59,1a8fc033b24633d85b80c75ac48ef61c,2024-06-01 00:00:00,Sadia Muzaffar Bhutta,Article,2024.0,Gender Disparity in Students’ Performance of Science and Mathematics: Evidence from Nationwide Study in Pakistan,Main Author,IED,Published,"Bhutta, S. M., Ansari, A. N., & Ahmad, S. (2024). Gender Disparity in Students' Performance of Science and Mathematics: Evidence from Nationwide Study in Pakistan. Journal of Education and Educational Development, 11(1), 25-44.",,csv,2025-08-15T06:24:19+00:00
60,3c4704cf8a4f20256fc0dc70744d3eb1,2024-06-01 00:00:00,Sohail Ahmad,Article,2024.0,Gender Disparity in Students’ Performance of Science and Mathematics: Evidence from Nationwide Study in Pakistan,Secondary Author,Alumni/Student,Published,"Bhutta, S. M., Ansari, A. N., & Ahmad, S. (2024). Gender Disparity in Students' Performance of Science and Mathematics: Evidence from Nationwide Study in Pakistan. Journal of Education and Educational Development, 11(1), 25-44.",,csv,2025-08-15T06:24:19+00:00
61,16b0ca2086f9155ab6a7e46be62d1c4f,2024-06-01 00:00:00,Aisha Naz Ansari,Article,2024.0,Gender Disparity in Students’ Performance of Science and Mathematics: Evidence from Nationwide Study in Pakistan,Secondary Author,IED,Published,"Bhutta, S. M., Ansari, A. N., & Ahmad, S. (2024). Gender Disparity in Students' Performance of Science and Mathematics: Evidence from Nationwide Study in Pakistan. Journal of Education and Educational Development, 11(1), 25-44.",,csv,2025-08-15T06:24:19+00:00
62,493eceb89c65214c6297bbadb65a92f0,2024-09-18 00:00:00,Sharifullah Baig,Article,2024.0,"Changes in Values and Perception of Life: Natural Disaster
Devastates a Mountain Community",Main Author,PDCN,Published,"Baig, Sharifullah and Begum, Abida (2024) ""Changes in Values and Perception of Life: Natural Disaster Devastates a Mountain Community,"" The Journal of Values-Based Leadership: Vol. 17 : Iss. 2 , Article 17.",,csv,2025-08-15T06:24:19+00:00
63,06a04cb074dcfea37d9299404b2dc72e,2024-09-18 00:00:00,Abida Begum,Article,2024.0,"Changes in Values and Perception of Life: Natural Disaster
Devastates a Mountain Community",Secondary Author,PDCN,Published,"Baig, Sharifullah and Begum, Abida (2024) ""Changes in Values and Perception of Life: Natural Disaster Devastates a Mountain Community,"" The Journal of Values-Based Leadership: Vol. 17 : Iss. 2 , Article 17.",,csv,2025-08-15T06:24:19+00:00
64,7d9d4105cd4de301e0dc07dfd1e372e8,2024-08-14 00:00:00,Azra Naseem,Article,2024.0,Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries,Main Author,IED,Accepted,"Naseem, A., Khan, J.K., Khamis, T., Rarieya, J. (Accepted). Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries. Journal of Learning Development in Higher Education",,csv,2025-08-15T06:24:19+00:00
65,4dacae1cdac42f72a52f73b61acfb3ea,2024-08-14 00:00:00,Jane Rarieya,Article,2024.0,Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries,Secondary Author,External,Accepted,"Naseem, A., Khan, J.K., Khamis, T., Rarieya, J. (Accepted). Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries. Journal of Learning Development in Higher Education",,csv,2025-08-15T06:24:19+00:00
66,3a298e4c02787dcf0b8591e2e9777ad3,2024-08-14 00:00:00,Tashmin Khamis,Article,2024.0,Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries,Secondary Author,External,Accepted,"Naseem, A., Khan, J.K., Khamis, T., Rarieya, J. (Accepted). Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries. Journal of Learning Development in Higher Education",,csv,2025-08-15T06:24:19+00:00
67,670f65b48beca5950bc4b5ecae75e50d,2024-08-14 00:00:00,"Khan, J. K.",Article,2024.0,Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries,Secondary Author,External,Accepted,"Naseem, A., Khan, J.K., Khamis, T., Rarieya, J. (Accepted). Being and Becoming Third-Space Professionals: A Case Study from Low-and-middle income countries. Journal of Learning Development in Higher Education",,csv,2025-08-15T06:24:19+00:00
68,1c75fe6e7e396bd0e5ecc50517f66efd,2024-03-01 00:00:00,Maha Inam,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Main Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
69,f32e53feb4dbeed5069639c373b5d100,2024-03-01 00:00:00,Sana Sheikh,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
70,9b9da905af09b04955e1f72bdcd2217b,2024-03-01 00:00:00,Abdul Mannan Khan Minhas,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
71,9162ee5fc9736b61c7193414ceff6c49,2024-03-01 00:00:00,Elizabeth M. Vaughan,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
72,0abb64734944620717eab8da9ce09029,2024-03-01 00:00:00,Chayakrit Krittanawong,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
73,b6084d0b71ecf456cd93fa70fa0de3e9,2024-03-01 00:00:00,Zainab Samad,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
74,d70ef5517885b9974fbf4fd083205db1,2024-03-01 00:00:00,Carl J. Lavie,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
75,b6a2640a1e4504ba6a9dcddc454212dd,2024-03-01 00:00:00,Adeel Khoja,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
76,f9eb18109ebb54f351a1220401029b1d,2024-03-01 00:00:00,Melaine D'Cruze,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
77,5233be5ab9e1e162d19ab6d529ee6cbb,2024-03-01 00:00:00,Leandro Slipczuk,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
78,0892ed0405b2e24e7441459991e377d8,2024-03-01 00:00:00,Farhana Alarakhiya,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,External,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
79,c3c6d297be51eccb1519541f150f2b36,2024-03-01 00:00:00,Azra Naseem,Article,2024.0,A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing,Secondary Author,IED,Published,"Inam, M., Sheikh, S., Minhas, A. M. K., Vaughan, E. M., Krittanawong, C., Samad, Z., Lavie, C. J., Khoja, A., D’Cruze, M., Slipczuk, L., Alarakhiya, F., Naseem, A., Haider, A. H., & Virani, S. S. (2024). A review of top cardiology and cardiovascular medicine journal guidelines regarding the use of generative artificial intelligence tools in scientific writing. Current Problems in Cardiology, 49(3), 102387–102387. https://doi.org/10.1016/j.cpcardiol.2024.102387",,csv,2025-08-15T06:24:19+00:00
